# Sparse Matrix (Morse)  
# first line: n m (is symmetic) nbcoef 
# after for each nonzero coefficient:   i j a_ij where (i,j) \in  {1,...,n}x{1,...,m} 
306 306 0  3484
      305       152 0.098888584639945292798
      305       153 0.14859569675589567872
      305       154 0.1420565983728981907
      305       159 -0.015890481651585228184
      305       160 0.0065799125878601427697
      306       115 4.1274117514232906639e-07
      306       116 -5.0894802428881964664e-05
      306       133 -0.10976997938651270048
      306       134 -0.3229026996201596611
      306       137 0.1094039155968685173
      306       138 0.074583004811340988804
      306       151 0.15307889505148078446
      306       152 0.37373736488317049753
      306       153 -0.14817124512235568812
      306       154 -0.084273323552796999825
      306       159 -0.0045419988806559667693
      306       160 -0.036493757319863519284
